LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,6,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228.5322219738737,1228.5322219738737,1228.5322219738737,1228.5322219738737,1228.5322219738737,1228.5322219738737,1228.5322219738737,1228.5322219738737,1228.5322219738737,1228.5322219738737,l,0.6914437981322408,10,117,0,1229.2493147959467,1230.7496060749982,1230.7496060749982,1231.2500514429994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82866,2022-11-22_10h17.46.575,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95814850278986,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,7,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.2500514429994,1231.2500514429994,1231.2500514429994,1231.2500514429994,1231.2500514429994,1231.2500514429994,1231.2500514429994,1231.2500514429994,1231.2500514429994,1231.2500514429994,l,1.067163224099204,10,127,0,1232.3355948599055,1233.8359264968894,1233.8359264968894,1234.3360781769734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82866,2022-11-22_10h17.46.575,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95814850278986,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,8,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.3360781769734,1234.3360781769734,1234.3360781769734,1234.3360781769734,1234.3360781769734,1234.3360781769734,1234.3360781769734,1234.3360781769734,1234.3360781769734,1234.3360781769734,a,1.0197010631673038,1,128,0,1235.3864978149068,1236.8868294779677,1236.8868294779677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82866,2022-11-22_10h17.46.575,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95814850278986,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,9,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.389249469852,1237.389249469852,1237.389249469852,1237.389249469852,1237.389249469852,1237.389249469852,1237.389249469852,1237.389249469852,1237.389249469852,1237.389249469852,a,0.8132493509911001,1,129,0,1238.222634790931,1239.723175000865,1239.723175000865,1240.2233746978454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82866,2022-11-22_10h17.46.575,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95814850278986,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,10,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.2233746978454,1240.2233746978454,1240.2233746978454,1240.2233746978454,1240.2233746978454,1240.2233746978454,1240.2233746978454,1240.2233746978454,1240.2233746978454,1240.2233746978454,l,1.4439985370263457,10,139,0,1241.6919295990374,1243.1930835088715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82866,2022-11-22_10h17.46.575,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95814850278986,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,11,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.6930526748765,1243.6930526748765,1243.6930526748765,1243.6930526748765,1243.6930526748765,1243.6930526748765,1243.6930526748765,1243.6930526748765,1243.6930526748765,1243.6930526748765,l,0.7298899011220783,10,149,0,1244.4437043669168,1245.9439671779983,1245.9439671779983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82866,2022-11-22_10h17.46.575,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95814850278986,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,0,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.4441658838186,1246.4441658838186,1246.4441658838186,1246.4441658838186,1246.4441658838186,1246.4441658838186,1246.4441658838186,1246.4441658838186,1246.4441658838186,1246.4441658838186,a,0.8259399081580341,10,159,0,1247.2981351059861,1248.8136829698924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82866,2022-11-22_10h17.46.575,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95814850278986,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.3136722790077,1249.3136722790077,1249.3136722790077,1249.3136722790077,1249.3136722790077,1249.3136722790077,1249.3136722790077,1249.3136722790077,1249.3136722790077,1249.3136722790077,l,1.0505197059828788,1,160,0,1250.3826907798648,1251.8981975738425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82866,2022-11-22_10h17.46.575,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95814850278986,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,2,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.3833821490407,1252.3833821490407,1252.3833821490407,1252.3833821490407,1252.3833821490407,1252.3833821490407,1252.3833821490407,1252.3833821490407,1252.3833821490407,1252.3833821490407,a,0.6246782511007041,1,161,0,1253.0337065448985,1254.5342072129715,1254.5342072129715,1255.0342895579524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82866,2022-11-22_10h17.46.575,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95814850278986,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,3,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.0342895579524,1255.0342895579524,1255.0342895579524,1255.0342895579524,1255.0342895579524,1255.0342895579524,1255.0342895579524,1255.0342895579524,1255.0342895579524,1255.0342895579524,a,1.8542089730035514,10,171,0,1256.9198957178742,1258.4208302518819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82866,2022-11-22_10h17.46.575,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95814850278986,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,4,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.920934746042,1258.920934746042,1258.920934746042,1258.920934746042,1258.920934746042,1258.920934746042,1258.920934746042,1258.920934746042,1258.920934746042,1258.920934746042,l,0.5898039622697979,10,181,0,1259.537836574018,1261.0383436328266,1261.0383436328266,1261.5384141588584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82866,2022-11-22_10h17.46.575,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95814850278986,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,5,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.5384141588584,1261.5384141588584,1261.5384141588584,1261.5384141588584,1261.5384141588584,1261.5384141588584,1261.5384141588584,1261.5384141588584,1261.5384141588584,1261.5384141588584,a,0.661613104166463,1,182,0,1262.223391053034,1263.724589459831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82866,2022-11-22_10h17.46.575,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95814850278986,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,6,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.2248713849112,1264.2248713849112,1264.2248713849112,1264.2248713849112,1264.2248713849112,1264.2248713849112,1264.2248713849112,1264.2248713849112,1264.2248713849112,1264.2248713849112,l,0.5841888221912086,10,192,0,1264.8416880299337,1266.3420395108406,1266.3420395108406,1266.8423197369557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82866,2022-11-22_10h17.46.575,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95814850278986,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,7,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.8423197369557,1266.8423197369557,1266.8423197369557,1266.8423197369557,1266.8423197369557,1266.8423197369557,1266.8423197369557,1266.8423197369557,1266.8423197369557,1266.8423197369557,l,1.5792873811442405,1,193,0,1268.4461675300263,1269.9453993600328,1269.9453993600328,1270.4453436369076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82866,2022-11-22_10h17.46.575,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95814850278986,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,8,32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.4453436369076,1270.4453436369076,1270.4453436369076,1270.4453436369076,1270.4453436369076,1270.4453436369076,1270.4453436369076,1270.4453436369076,1270.4453436369076,1270.4453436369076,l,1.024891802109778,10,203,0,1271.4974749160465,1272.997950796038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82866,2022-11-22_10h17.46.575,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95814850278986,
