LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.3237576730025,space,13.684884792019147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348.7458544659894,1348.7458544659894,1348.7458544659894,1348.7458544659894,1348.7458544659894,1348.7458544659894,1348.7458544659894,1348.7458544659894,1348.7458544659894,1348.7458544659894,a,2.2873577360005584,10,10,0,1351.0555367670022,1352.5544660410087,1352.5544660410087,1353.0543692889914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353.0543692889914,1353.0543692889914,1353.0543692889914,1353.0543692889914,1353.0543692889914,1353.0543692889914,1353.0543692889914,1353.0543692889914,1353.0543692889914,1353.0543692889914,l,1.1148598110012244,10,20,0,1354.1896569399978,,1355.6908417230006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.1908721069922,1356.1908721069922,1356.1908721069922,1356.1908721069922,1356.1908721069922,1356.1908721069922,1356.1908721069922,1356.1908721069922,1356.1908721069922,1356.1908721069922,a,1.1543006869906094,1,21,0,1357.375594498997,1358.8751042349904,1358.8751042349904,1359.3754327390052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.3754327390052,1359.3754327390052,1359.3754327390052,1359.3754327390052,1359.3754327390052,1359.3754327390052,1359.3754327390052,1359.3754327390052,1359.3754327390052,1359.3754327390052,a,1.1695139140065294,1,22,0,1360.573662261013,,1362.078453819995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,0,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.5785700510023,1362.5785700510023,1362.5785700510023,1362.5785700510023,1362.5785700510023,1362.5785700510023,1362.5785700510023,1362.5785700510023,1362.5785700510023,1362.5785700510023,a,0.9816877629782539,1,23,0,1363.5788448129897,1365.0793369240128,1365.0793369240128,1365.5773314760008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.5773314760008,1365.5773314760008,1365.5773314760008,1365.5773314760008,1365.5773314760008,1365.5773314760008,1365.5773314760008,1365.5773314760008,1365.5773314760008,1365.5773314760008,a,0.9118944150104653,1,24,0,1366.5149737989996,1368.0157843439956,1368.0157843439956,1368.515807621996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.515807621996,1368.515807621996,1368.515807621996,1368.515807621996,1368.515807621996,1368.515807621996,1368.515807621996,1368.515807621996,1368.515807621996,1368.515807621996,l,0.9093433730013203,10,34,0,1369.4502006669936,,1370.9516381419962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.4519341659907,1371.4519341659907,1371.4519341659907,1371.4519341659907,1371.4519341659907,1371.4519341659907,1371.4519341659907,1371.4519341659907,1371.4519341659907,1371.4519341659907,l,1.0688320939952973,10,44,0,1372.5524617019983,1374.052755259996,1374.052755259996,1374.5533273449983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.5533273449983,1374.5533273449983,1374.5533273449983,1374.5533273449983,1374.5533273449983,1374.5533273449983,1374.5533273449983,1374.5533273449983,1374.5533273449983,1374.5533273449983,l,1.031461145990761,1,45,0,1375.6119518099877,,1377.1227342649945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.6226274209912,1377.6226274209912,1377.6226274209912,1377.6226274209912,1377.6226274209912,1377.6226274209912,1377.6226274209912,1377.6226274209912,1377.6226274209912,1377.6226274209912,a,1.1467137720028404,1,46,0,1378.7894863399852,1380.2902938580082,1380.2902938580082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,0,10,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.7924012879957,1380.7924012879957,1380.7924012879957,1380.7924012879957,1380.7924012879957,1380.7924012879957,1380.7924012879957,1380.7924012879957,1380.7924012879957,1380.7924012879957,a,1.193163865013048,10,56,0,1382.010192324,1383.5100986369944,1383.5100986369944,1384.010145601991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,0,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.010145601991,1384.010145601991,1384.010145601991,1384.010145601991,1384.010145601991,1384.010145601991,1384.010145601991,1384.010145601991,1384.010145601991,1384.010145601991,a,1.1902625219954643,10,66,0,1385.226800444012,,1386.7295995700115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.2299772140104,1387.2299772140104,1387.2299772140104,1387.2299772140104,1387.2299772140104,1387.2299772140104,1387.2299772140104,1387.2299772140104,1387.2299772140104,1387.2299772140104,l,1.0183048140024766,10,76,0,1388.2801394170092,1389.7805531790073,1389.7805531790073,1390.2808201010048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.2808201010048,1390.2808201010048,1390.2808201010048,1390.2808201010048,1390.2808201010048,1390.2808201010048,1390.2808201010048,1390.2808201010048,1390.2808201010048,1390.2808201010048,a,0.9357380669971462,1,77,0,1391.2497186750115,1392.750513201987,1392.750513201987,1393.25060657601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,2,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.25060657601,1393.25060657601,1393.25060657601,1393.25060657601,1393.25060657601,1393.25060657601,1393.25060657601,1393.25060657601,1393.25060657601,1393.25060657601,l,0.9825301730015781,1,78,0,1394.2507896340103,,1395.7534057660087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,3,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.2538685770123,1396.2538685770123,1396.2538685770123,1396.2538685770123,1396.2538685770123,1396.2538685770123,1396.2538685770123,1396.2538685770123,1396.2538685770123,1396.2538685770123,a,1.4505978009838145,10,88,0,1397.7368831089989,1399.2376125559967,1399.2376125559967,1399.7379836619948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,4,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.7379836619948,1399.7379836619948,1399.7379836619948,1399.7379836619948,1399.7379836619948,1399.7379836619948,1399.7379836619948,1399.7379836619948,1399.7379836619948,1399.7379836619948,l,1.279210625012638,10,98,0,1401.0400422439852,,1402.5406584620068,1403.0408100349887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,5,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.0408100349887,1403.0408100349887,1403.0408100349887,1403.0408100349887,1403.0408100349887,1403.0408100349887,1403.0408100349887,1403.0408100349887,1403.0408100349887,1403.0408100349887,a,1.1277120419836137,1,99,0,1404.192177379009,,1405.6934960339859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,6,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.1936594670115,1406.1936594670115,1406.1936594670115,1406.1936594670115,1406.1936594670115,1406.1936594670115,1406.1936594670115,1406.1936594670115,1406.1936594670115,1406.1936594670115,a,1.2158773749833927,1,100,0,1407.4278528369905,1408.928303866007,1408.928303866007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,7,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.428722392011,1409.428722392011,1409.428722392011,1409.428722392011,1409.428722392011,1409.428722392011,1409.428722392011,1409.428722392011,1409.428722392011,1409.428722392011,l,0.8207006500160787,1,101,0,1410.2787775500037,,1411.7812190749974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,8,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.281649638986,1412.281649638986,1412.281649638986,1412.281649638986,1412.281649638986,1412.281649638986,1412.281649638986,1412.281649638986,1412.281649638986,1412.281649638986,l,1.5186136359989177,10,111,0,1413.832072632009,1415.3327133920102,1415.3327133920102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,9,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.8344140209956,1415.8344140209956,1415.8344140209956,1415.8344140209956,1415.8344140209956,1415.8344140209956,1415.8344140209956,1415.8344140209956,1415.8344140209956,1415.8344140209956,l,1.6390693149878643,1,112,0,1417.502517277986,1419.002114953997,1419.002114953997,1419.502231002989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,10,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419.502231002989,1419.502231002989,1419.502231002989,1419.502231002989,1419.502231002989,1419.502231002989,1419.502231002989,1419.502231002989,1419.502231002989,1419.502231002989,l,1.1629477289970964,1,113,0,1420.688117691985,1422.1886992960062,1422.1886992960062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,11,23,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.688748251996,1422.688748251996,1422.688748251996,1422.688748251996,1422.688748251996,1422.688748251996,1422.688748251996,1422.688748251996,1422.688748251996,1422.688748251996,l,1.127801876020385,1,114,0,1423.8390331419942,1425.3397916760005,1425.3397916760005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,0,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.8419704560074,1425.8419704560074,1425.8419704560074,1425.8419704560074,1425.8419704560074,1425.8419704560074,1425.8419704560074,1425.8419704560074,1425.8419704560074,1425.8419704560074,a,1.950655292981537,1,115,0,1427.8090452220058,1429.309652705997,1429.309652705997,1429.809335152997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,1,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.809335152997,1429.809335152997,1429.809335152997,1429.809335152997,1429.809335152997,1429.809335152997,1429.809335152997,1429.809335152997,1429.809335152997,1429.809335152997,a,0.9994636150076985,1,116,0,1430.828740772995,1432.3295269290102,1432.3295269290102,1432.829539266997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,2,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.829539266997,1432.829539266997,1432.829539266997,1432.829539266997,1432.829539266997,1432.829539266997,1432.829539266997,1432.829539266997,1432.829539266997,1432.829539266997,l,1.1952600800141227,1,117,0,1434.0464614660013,1435.5470855919993,1435.5470855919993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,3,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.0491191750043,1436.0491191750043,1436.0491191750043,1436.0491191750043,1436.0491191750043,1436.0491191750043,1436.0491191750043,1436.0491191750043,1436.0491191750043,1436.0491191750043,l,1.1432616979873274,10,127,0,1437.2171408139984,1438.7166550300026,1438.7166550300026,1439.2168548349873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,4,28,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439.2168548349873,1439.2168548349873,1439.2168548349873,1439.2168548349873,1439.2168548349873,1439.2168548349873,1439.2168548349873,1439.2168548349873,1439.2168548349873,1439.2168548349873,l,1.9278123510011937,1,128,0,1441.1704003560008,1442.6700610390108,1442.6700610390108,1443.169857527013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,5,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.169857527013,1443.169857527013,1443.169857527013,1443.169857527013,1443.169857527013,1443.169857527013,1443.169857527013,1443.169857527013,1443.169857527013,1443.169857527013,a,1.2703400339814834,10,138,0,1444.4716463460063,,1445.9728185429994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,6,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.472953982011,1446.472953982011,1446.472953982011,1446.472953982011,1446.472953982011,1446.472953982011,1446.472953982011,1446.472953982011,1446.472953982011,1446.472953982011,a,1.239370780007448,1,139,0,1447.7411340810067,1449.2410966219904,1449.2410966219904,1449.741402284999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,7,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449.741402284999,1449.741402284999,1449.741402284999,1449.741402284999,1449.741402284999,1449.741402284999,1449.741402284999,1449.741402284999,1449.741402284999,1449.741402284999,l,1.2352466479933355,10,149,0,1450.9947487660102,1452.4941549159994,1452.4941549159994,1452.9940200829878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,8,32,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.9940200829878,1452.9940200829878,1452.9940200829878,1452.9940200829878,1452.9940200829878,1452.9940200829878,1452.9940200829878,1452.9940200829878,1452.9940200829878,1452.9940200829878,a,1.3752781069779303,1,150,0,1454.3952509640076,,1455.896985149011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,9,33,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.397133652994,1456.397133652994,1456.397133652994,1456.397133652994,1456.397133652994,1456.397133652994,1456.397133652994,1456.397133652994,1456.397133652994,1456.397133652994,a,1.2523792969877832,1,151,0,1457.6808026549988,1459.1812680730072,1459.1812680730072,1459.6816737120098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,10,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459.6816737120098,1459.6816737120098,1459.6816737120098,1459.6816737120098,1459.6816737120098,1459.6816737120098,1459.6816737120098,1459.6816737120098,1459.6816737120098,1459.6816737120098,a,1.199171922984533,1,152,0,1460.9006610549986,1462.4010628550022,1462.4010628550022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,11,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.9015014700126,1462.9015014700126,1462.9015014700126,1462.9015014700126,1462.9015014700126,1462.9015014700126,1462.9015014700126,1462.9015014700126,1462.9015014700126,1462.9015014700126,l,1.035737518017413,1,153,0,1463.968410447007,1465.4689416649926,1465.4689416649926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,0,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.970951182011,1465.970951182011,1465.970951182011,1465.970951182011,1465.970951182011,1465.970951182011,1465.970951182011,1465.970951182011,1465.970951182011,1465.970951182011,l,1.9743045140057802,1,154,0,1467.971911990986,1469.4724090780073,1469.4724090780073,1469.972394076991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95450,2022-10-28_15h01.34.934,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91780583007271,
