LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,6,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.4593550960017,670.4593550960017,670.4593550960017,670.4593550960017,670.4593550960017,670.4593550960017,670.4593550960017,670.4593550960017,670.4593550960017,670.4593550960017,a,1.2053307799978938,10,886,2,671.6955413310025,673.2104046260029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,7,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.6956509650008,673.6956509650008,673.6956509650008,673.6956509650008,673.6956509650008,673.6956509650008,673.6956509650008,673.6956509650008,673.6956509650008,673.6956509650008,l,1.593284140999458,1,887,2,675.3153622760001,676.8301004420027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,8,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.3304227330009,677.3304227330009,677.3304227330009,677.3304227330009,677.3304227330009,677.3304227330009,677.3304227330009,677.3304227330009,677.3304227330009,677.3304227330009,l,1.3347767609993753,10,897,2,678.684868493001,680.2000204100004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,9,45,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.6999395850034,680.6999395850034,680.6999395850034,680.6999395850034,680.6999395850034,680.6999395850034,680.6999395850034,680.6999395850034,680.6999395850034,680.6999395850034,l,1.7815574369997194,10,907,2,682.5016075610001,684.0031467640001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,10,46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.5033784000007,684.5033784000007,684.5033784000007,684.5033784000007,684.5033784000007,684.5033784000007,684.5033784000007,684.5033784000007,684.5033784000007,684.5033784000007,l,1.8572798850000254,1,908,2,686.3898547220015,687.9044875630025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,11,47,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.4046514830006,688.4046514830006,688.4046514830006,688.4046514830006,688.4046514830006,688.4046514830006,688.4046514830006,688.4046514830006,688.4046514830006,688.4046514830006,l,2.003924130996893,1,909,2,690.4404842150034,691.9412790570022,691.9412790570022,692.4460242770001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.3244192570019,,,Y,125,hexagon,0.0007805450004525483,734.0178237140026,735.5065175030031,735.5065175030031,735.5065175030031,1,0,f,1.2787040889998025,0,736.8101651920006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.144624812001,,,H,139,circle,0.002140995999070583,739.3057781860007,740.7936588170014,740.7936588170014,740.7936588170014,1,0,d,0.8236283809965244,0,741.6449080480015,743.144624812001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.8481570050026,,748.3483990970017,W,167,triangle,0.009584121999068884,744.144725680002,745.6306573830007,745.6306573830007,745.6306573830007,1,0,f,0.6901385359997221,0,746.3480919230024,747.8481570050026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.3849070190008,,752.8853323630028,B,181,star,0.000666890999127645,748.8454699100002,750.3342683520023,750.3342683520023,750.3342683520023,1,0,d,0.5224169690009148,0,750.884951676002,752.3849070190008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.2218627540024,,757.7220320010019,S,160,hexagon,0.00042468799802009016,753.3812231730008,754.8710146250014,754.8710146250014,754.8710146250014,1,0,f,0.8261090490013885,0,755.7218691650014,757.2218627540024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.0087744730008,,762.5090762610016,D,146,circle,0.0002104640007019043,758.2186070400021,759.7077930530031,759.7077930530031,759.7077930530031,1,0,d,0.7814186719988356,0,760.5088079710004,762.0087744730008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.8623015360026,,767.3623846780029,U,132,triangle,0.00032771100086392835,763.0053656080017,764.4947762980009,764.4947762980009,764.4947762980009,1,0,f,0.8428524499977357,0,765.3626598840019,766.8623015360026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.6659562720015,,772.1659213520034,F,174,star,0.00032445100077893585,767.858810861002,769.3483393189999,769.3483393189999,769.3483393189999,1,0,d,0.788983119000477,0,770.1655721940006,771.6659562720015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.5028696090012,,777.0029471580019,Y,125,circle,0.0005274360009934753,772.6617766880008,774.151764102,774.151764102,774.151764102,1,0,f,0.8263573829972302,0,775.0030197910019,776.5028696090012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.1396411010028,,781.6499141820022,H,139,star,0.00042080999992322177,777.4986176210004,778.9886023780018,778.9886023780018,778.9886023780018,1,0,d,0.6279414029995678,0,779.639767511002,781.1396411010028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.774687481,,807.2749161720021,D,132,triangle,0.0006615339989366475,,,,,1,0,,,1,805.275446857002,806.774687481,802.9344323760015,804.4235242140021,804.4235242140021,804.4235242140021,j,0.833983910997631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.3780726900004,,811.8782728100014,W,174,circle,5.190699812374078e-05,,,,,1,0,,,1,809.8783743310014,811.3780726900004,807.7714445840029,809.2607893330023,809.2607893330023,809.2607893330023,k,0.5886186540010385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.0151479530032,,816.5151991320017,F,167,star,0.00034131899883504957,,,,,1,0,,,1,814.515215632,816.0151479530032,812.3744304570027,813.8640013410004,813.8640013410004,813.8640013410004,k,0.6250381909994758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.8853594710017,,,H,146,hexagon,0.00047855999946477823,,,,,0,0,,,1,819.3715494920034,,817.0114710130001,818.4993133060016,818.4993133060016,818.4993133060016,k,0.8379820689988264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.5388700300027,,,S,160,star,0.0004270489989721682,,,,,1,1,,,1,824.0246336770033,,821.8644903620007,823.3528053160007,823.3528053160007,823.3528053160007,k,0.6405998729969724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.1256499570009,,,U,125,triangle,0.016987311999400845,,,,,1,0,,,1,828.6238994170017,,826.5349763580016,828.0062090680003,828.0062090680003,828.0062090680003,j,0.5942281479983649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.6955955990015,,,Y,181,hexagon,0.002307348000613274,,,,,1,0,,,1,833.1946518889999,,831.1217979230023,832.6100192420017,832.6100192420017,832.6100192420017,k,0.566914082999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.2991376080026,,,B,139,circle,0.001736926999001298,,,,,1,0,,,1,837.7979122280012,,835.6915289480021,837.1801545040034,837.1801545040034,837.1801545040034,j,0.588935345000209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.9528507260002,,,D,132,star,0.0016115859980345704,,,,,1,0,,,1,842.4515037360034,,840.2948866280021,841.7834730970026,841.7834730970026,841.7834730970026,j,0.6490877430005639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.4877458430019,,,W,174,circle,0.0020603269986168016,,,,,1,0,,,1,846.987832310002,848.4877458430019,844.948354098,846.4370109180018,846.4370109180018,846.4370109180018,k,0.5316580740000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,897.1235332040014,,,S,146,circle,0.0008387490015593357,,,,,1,0,,,2,,,,,,,,,892.451070588002,892.451070588002,892.451070588002,892.451070588002,893.9390762980001,893.9390762980001,893.9390762980001,893.9390762980001,893.9562069660024,893.9562069660024,893.9562069660024,893.9562069660024,-1,letter,NA,f,1.6379433469992364,vtsPrac,895.6099792760033,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,901.9270644280004,,902.4273763790006,U,139,triangle,0.016829893000249285,,,,,1,0,,,2,,,,,,,,,898.1200883510028,898.1200883510028,898.1200883510028,898.1200883510028,899.5929414160018,899.5929414160018,899.5929414160018,899.5929414160018,899.6262875070024,899.6262875070024,899.6262875070024,899.6262875070024,repeat,letter,lettRpt,f,0.8079611069988459,vtsPrac,900.4275269500031,901.9270644280004,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,906.6308996540029,,,W,174,star,0.0005989390010654461,,,,,1,0,,,2,,,,,,,,,902.9243172060014,902.9243172060014,902.9243172060014,902.9243172060014,904.4130166790019,904.4130166790019,904.4130166790019,904.4130166790019,904.4299768590026,904.4299768590026,904.4299768590026,904.4299768590026,switch,number,numSwt,k,0.6839127689963789,vtsPrac,905.1149914490015,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,911.3174634650022,,911.8177132480014,B,132,hexagon,0.01632898099705926,,,,,1,0,,,2,,,,,,,,,907.6276457880012,907.6276457880012,907.6276457880012,907.6276457880012,909.1001493520016,909.1001493520016,909.1001493520016,909.1001493520016,909.1333346400024,909.1333346400024,909.1333346400024,909.1333346400024,switch,letter,lettSwt,d,0.6848402789983083,vtsPrac,909.8168454390034,911.3174634650022,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,916.7880207240014,,,S,146,hexagon,0.015006927998911124,,,,,1,0,,,2,,,,,,,,,912.3303770880011,912.3303770880011,912.3303770880011,912.3303770880011,913.8036462580021,913.8036462580021,913.8036462580021,913.8036462580021,913.8369188890028,913.8369188890028,913.8369188890028,913.8369188890028,switch,number,numSwt,j,1.4529884189978475,vtsPrac,915.2879841600006,916.7880207240014,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,921.5081906660016,,922.0083364590027,U,139,triangle,0.0004087430024810601,,,,,1,0,,,2,,,,,,,,,917.7839847450014,917.7839847450014,917.7839847450014,917.7839847450014,919.2740668630031,919.2740668630031,919.2740668630031,919.2740668630031,919.29053509,919.29053509,919.29053509,919.29053509,switch,letter,lettSwt,f,0.7107583819997672,vtsPrac,920.0086497250013,921.5081906660016,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,926.3952104470009,,926.8952483240028,W,174,circle,0.00047799699677852914,,,,,1,0,,,2,,,,,,,,,922.5045057740026,922.5045057740026,922.5045057740026,922.5045057740026,923.9944543550009,923.9944543550009,923.9944543550009,923.9944543550009,924.0108540640031,924.0108540640031,924.0108540640031,924.0108540640031,switch,number,numSwt,k,0.8790841459995136,vtsPrac,924.8956428380006,926.3952104470009,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,931.1487086350025,,931.6489125220032,B,132,triangle,0.0006885699986014515,,,,,1,0,,,2,,,,,,,,,927.3914021360033,927.3914021360033,927.3914021360033,927.3914021360033,928.8812930750028,928.8812930750028,928.8812930750028,928.8812930750028,928.8979561200031,928.8979561200031,928.8979561200031,928.8979561200031,repeat,number,numRpt,j,0.736144136000803,vtsPrac,929.6490655390007,931.1487086350025,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,935.8353598570029,,936.3358027930008,W,139,hexagon,0.0003228030000173021,,,,,1,0,,,2,,,,,,,,,932.1448632870015,932.1448632870015,932.1448632870015,932.1448632870015,933.6330031970028,933.6330031970028,933.6330031970028,933.6330031970028,933.6493937539999,933.6493937539999,933.6493937539999,933.6493937539999,switch,letter,lettSwt,f,0.6714880379986425,vtsPrac,934.3360524070013,935.8353598570029,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,940.6556415990017,,941.1560122420015,F,125,star,0.0006004030001349747,,,,,1,0,,,2,,,,,,,,,936.8320513150029,936.8320513150029,936.8320513150029,936.8320513150029,938.3199043490022,938.3199043490022,938.3199043490022,938.3199043490022,938.3365424020012,938.3365424020012,938.3365424020012,938.3365424020012,repeat,letter,lettRpt,d,0.8086585909986752,vtsPrac,939.1562477550033,940.6556415990017,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,945.6095379490034,,,H,146,circle,0.0006455180009652395,,,,,1,0,,,2,,,,,,,,,941.6524699460024,941.6524699460024,941.6524699460024,941.6524699460024,943.1398973570031,943.1398973570031,943.1398973570031,943.1398973570031,943.1565448210022,943.1565448210022,943.1565448210022,943.1565448210022,repeat,letter,lettRpt,d,0.9498493430000963,vtsPrac,944.1099995290024,945.6095379490034,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,950.3297154770007,,,B,167,hexagon,0.0004534369982138742,,,,,1,0,,,2,,,,,,,,,946.6056915280024,946.6056915280024,946.6056915280024,946.6056915280024,948.0936122870007,948.0936122870007,948.0936122870007,948.0936122870007,948.1104790600002,948.1104790600002,948.1104790600002,948.1104790600002,switch,number,numSwt,k,0.6989610039963736,vtsPrac,948.815464583,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,955.3666512390009,,,S,125,circle,0.013841243002389092,,,,,1,0,,,2,,,,,,,,,951.3253589070009,951.3253589070009,951.3253589070009,951.3253589070009,952.8138778830034,952.8138778830034,952.8138778830034,952.8138778830034,952.8306511920018,952.8306511920018,952.8306511920018,952.8306511920018,repeat,number,numRpt,j,1.0191183099959744,vtsPrac,953.8513122590011,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,959.8366599650035,,,W,139,star,0.016394827998738037,,,,,1,0,,,2,,,,,,,,,956.3626109330035,956.3626109330035,956.3626109330035,956.3626109330035,957.8341585980015,957.8341585980015,957.8341585980015,957.8341585980015,957.8673277790003,957.8673277790003,957.8673277790003,957.8673277790003,switch,letter,lettSwt,f,0.47837363299913704,vtsPrac,958.335679253003,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,964.390175384,,,H,181,circle,0.0019277979990874883,,,,,1,0,,,2,,,,,,,,,960.8329431730017,960.8329431730017,960.8329431730017,960.8329431730017,962.3209163530009,962.3209163530009,962.3209163530009,962.3209163530009,962.3377861170011,962.3377861170011,962.3377861170011,962.3377861170011,switch,number,numSwt,k,0.5367405260003579,vtsPrac,962.8890696490016,,,,,,,,,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
